CALENDAR_DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY(mins),SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME(mins),DISTANCE(mi),SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,IATA_CODE,AIRPORT,CITY,STATE,COUNTRY,LATITUDE,LONGITUDE
29,Tuesday,AA,2439,N4YAAA,AUS,ORD,2024-10-02 07:00:00,,,2024-10-02 16:03:00,,,977,2024-10-02 09:43:00,,,0,1,B,,,,,,ORD,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
29,Tuesday,AA,1489,N3BNAA,DFW,SEA,2024-10-02 07:00:00,,,,,,1660,2024-10-02 09:28:00,,,0,1,B,,,,,,SEA,Seattle-Tacoma International Airport,Seattle,WA,USA,47.44898,-122.30931
29,Tuesday,AA,145,N3FNAA,AUS,LAX,2024-10-02 07:05:00,,,2024-10-02 20:03:00,,,1242,2024-10-02 08:28:00,,,0,1,B,,,,,,LAX,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
29,Tuesday,AA,289,N3LCAA,BOS,ORD,2024-10-02 07:05:00,,,2024-10-02 18:07:00,,,867,2024-10-02 09:12:00,,,0,1,B,,,,,,ORD,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
29,Tuesday,AA,1011,N3HSAA,MIA,LGA,2024-10-02 07:05:00,,,2024-10-02 17:05:00,,,1096,2024-10-02 10:00:00,,,0,1,B,,,,,,LGA,LaGuardia Airport (Marine Air Terminal),New York,NY,USA,40.77724,-73.87261
29,Tuesday,AA,2309,N4YRAA,ORD,DFW,2024-10-02 07:05:00,,,2024-10-02 16:04:00,,,802,2024-10-02 09:49:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
29,Tuesday,AA,1291,N541AA,MKE,DFW,2024-10-02 07:06:00,,,2024-10-02 16:09:00,,,853,2024-10-02 09:55:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
29,Tuesday,AA,2363,N3BVAA,FLL,DFW,2024-10-02 07:09:00,,,2024-10-02 19:09:00,,,1119,2024-10-02 09:28:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
29,Tuesday,WN,377,N771SA,TUS,DEN,2024-10-02 07:10:00,,,2024-10-02 11:00:00,,,639,2024-10-02 09:00:00,,,0,1,B,,,,,,DEN,Denver International Airport,Denver,CO,USA,39.85841,-104.667
29,Tuesday,WN,405,N453WN,MDW,BOS,2024-10-02 07:15:00,,,2024-10-02 13:00:00,,,861,2024-10-02 10:25:00,,,0,1,B,,,,,,BOS,Gen. Edward Lawrence Logan International Airport,Boston,MA,USA,42.36435,-71.00518
29,Tuesday,WN,2668,N932WN,TPA,MDW,2024-10-02 07:15:00,,,2024-10-02 16:05:00,,,997,2024-10-02 09:00:00,,,0,1,B,,,,,,MDW,Chicago Midway International Airport,Chicago,IL,USA,41.78598,-87.75242
29,Tuesday,AA,156,N3MBAA,ORD,SAN,2024-10-02 07:15:00,,,,,,1723,2024-10-02 09:41:00,,,0,1,B,,,,,,SAN,San Diego International Airport (Lindbergh Field),San Diego,CA,USA,32.73356,-117.18966
29,Tuesday,AA,2515,N021AA,ATL,LAX,2024-10-02 07:15:00,,,2024-10-02 03:00:00,,,1947,2024-10-02 09:15:00,,,0,1,B,,,,,,LAX,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
29,Tuesday,WN,3179,N754SW,SNA,SEA,2024-10-02 07:20:00,,,2024-10-02 17:05:00,,,978,2024-10-02 10:15:00,,,0,1,C,,,,,,SEA,Seattle-Tacoma International Airport,Seattle,WA,USA,47.44898,-122.30931
29,Tuesday,AA,317,N3FPAA,LGA,ORD,2024-10-02 07:20:00,,,2024-10-02 16:08:00,,,733,2024-10-02 09:08:00,,,0,1,B,,,,,,ORD,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
29,Tuesday,AA,1133,N480AA,ORD,PSP,2024-10-02 07:20:00,,,,,,1651,2024-10-02 09:43:00,,,0,1,B,,,,,,PSP,Palm Springs International Airport,Palm Springs,CA,USA,33.82922,-116.50625
29,Tuesday,AA,1274,N5DHAA,BOS,MIA,2024-10-02 07:20:00,,,2024-10-02 22:01:00,,,1258,2024-10-02 11:01:00,,,0,1,B,,,,,,MIA,Miami International Airport,Miami,FL,USA,25.79325,-80.29056
29,Tuesday,AA,1145,N3MFAA,ORD,SFO,2024-10-02 07:25:00,,,,,,1846,2024-10-02 10:14:00,,,0,1,B,,,,,,SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484
29,Tuesday,AA,1585,N438AA,STL,ORD,2024-10-02 07:26:00,,,2024-10-02 08:08:00,,,258,2024-10-02 08:54:00,,,0,1,B,,,,,,ORD,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
29,Tuesday,WN,1528,N8600F,MDW,MCO,2024-10-02 07:30:00,,,2024-10-02 16:00:00,,,990,2024-10-02 11:10:00,,,0,1,B,,,,,,MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603
29,Tuesday,WN,222,N725SW,LAX,SJC,2024-10-02 07:30:00,,,2024-10-02 06:05:00,,,308,2024-10-02 08:35:00,,,0,1,A,,,,,,SJC,Norman Y. Mineta San José International Airport,San Jose,CA,USA,37.36186,-121.92901
29,Tuesday,WN,2546,N447WN,ONT,SMF,2024-10-02 07:30:00,,,2024-10-02 08:00:00,,,390,2024-10-02 08:50:00,,,0,1,A,,,,,,SMF,Sacramento International Airport,Sacramento,CA,USA,38.69542,-121.59077
29,Tuesday,AA,306,N520AA,DFW,IND,2024-10-02 07:30:00,,,2024-10-02 12:04:00,,,761,2024-10-02 10:34:00,,,0,1,B,,,,,,IND,Indianapolis International Airport,Indianapolis,IN,USA,39.71733,-86.29438
29,Tuesday,WN,694,N929WN,DAL,TUL,2024-10-02 07:35:00,,,2024-10-02 06:00:00,,,237,2024-10-02 08:35:00,,,0,1,B,,,,,,TUL,Tulsa International Airport,Tulsa,OK,USA,36.19837,-95.88824
29,Tuesday,AA,1555,N485AA,ORD,DEN,2024-10-02 07:37:00,,,2024-10-02 16:04:00,,,888,2024-10-02 09:21:00,,,0,1,B,,,,,,DEN,Denver International Airport,Denver,CO,USA,39.85841,-104.667
29,Tuesday,WN,849,N445WN,DTW,STL,2024-10-02 07:40:00,,,2024-10-02 10:05:00,,,440,2024-10-02 08:25:00,,,0,1,B,,,,,,STL,St. Louis International Airport at Lambert Field,St Louis,MO,USA,38.74769,-90.35999
29,Tuesday,WN,2138,N7702A,PIT,RSW,2024-10-02 07:40:00,,,2024-10-02 17:00:00,,,966,2024-10-02 10:30:00,,,0,1,A,,,,,,RSW,Southwest Florida International Airport,Ft. Myers,FL,USA,26.53617,-81.75517
29,Tuesday,WN,271,N7718B,TPA,BNA,2024-10-02 07:40:00,,,2024-10-02 11:00:00,,,612,2024-10-02 08:30:00,,,0,1,B,,,,,,BNA,Nashville International Airport,Nashville,TN,USA,36.12448,-86.67818
29,Tuesday,AA,1607,N3HCAA,ATL,DFW,2024-10-02 07:40:00,,,2024-10-02 15:03:00,,,731,2024-10-02 09:13:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
29,Tuesday,WN,2485,N7830A,OAK,LAX,2024-10-02 07:45:00,,,2024-10-02 07:05:00,,,337,2024-10-02 09:00:00,,,0,1,B,,,,,,LAX,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
29,Tuesday,AA,94,N3EKAA,SAN,JFK,2024-10-02 07:45:00,,,2024-10-02 03:19:00,,,2446,2024-10-02 16:04:00,,,0,1,B,,,,,,JFK,John F. Kennedy International Airport (New York International Airport),New York,NY,USA,40.63975,-73.77893
29,Tuesday,AA,1409,N3LVAA,DCA,ORD,2024-10-02 07:45:00,,,2024-10-02 14:06:00,,,612,2024-10-02 09:11:00,,,0,1,B,,,,,,ORD,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
29,Tuesday,WN,2806,N905WN,MDW,BNA,2024-10-02 07:50:00,,,2024-10-02 08:05:00,,,395,2024-10-02 09:15:00,,,0,1,A,,,,,,BNA,Nashville International Airport,Nashville,TN,USA,36.12448,-86.67818
29,Tuesday,AA,1074,N499AA,IND,DFW,2024-10-02 07:53:00,,,2024-10-02 15:07:00,,,761,2024-10-02 09:30:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
29,Tuesday,AA,1415,N3JKAA,TUS,DFW,2024-10-02 07:53:00,,,2024-10-02 13:04:00,,,813,2024-10-02 11:07:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
29,Tuesday,WN,144,N7715E,LGA,DEN,2024-10-02 07:55:00,,,,,,1620,2024-10-02 10:30:00,,,0,1,A,,,,,,DEN,Denver International Airport,Denver,CO,USA,39.85841,-104.667
29,Tuesday,WN,1796,N701GS,FLL,ATL,2024-10-02 07:55:00,,,2024-10-02 11:05:00,,,581,2024-10-02 09:50:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
29,Tuesday,WN,1877,N437WN,STL,RDU,2024-10-02 07:55:00,,,2024-10-02 11:00:00,,,667,2024-10-02 10:45:00,,,0,1,B,,,,,,RDU,Raleigh-Durham International Airport,Raleigh,NC,USA,35.87764,-78.78747
29,Tuesday,AA,307,N3ALAA,LGA,ORD,2024-10-02 07:55:00,,,2024-10-02 16:08:00,,,733,2024-10-02 09:43:00,,,0,1,B,,,,,,ORD,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
29,Tuesday,WN,2445,N259WN,ALB,BWI,2024-10-02 08:00:00,,,2024-10-02 08:00:00,,,289,2024-10-02 09:20:00,,,0,1,B,,,,,,BWI,Baltimore-Washington International Airport,Baltimore,MD,USA,39.1754,-76.6682
29,Tuesday,WN,750,N928WN,DCA,STL,2024-10-02 08:00:00,,,2024-10-02 14:00:00,,,719,2024-10-02 09:20:00,,,0,1,A,,,,,,STL,St. Louis International Airport at Lambert Field,St Louis,MO,USA,38.74769,-90.35999
29,Tuesday,AA,1282,N4XXAA,ABQ,DFW,2024-10-02 08:00:00,,,2024-10-02 10:04:00,,,569,2024-10-02 10:44:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
29,Tuesday,WN,4042,N609SW,ATL,BOS,2024-10-02 08:05:00,,,2024-10-02 15:00:00,,,946,2024-10-02 10:35:00,,,0,1,B,,,,,,BOS,Gen. Edward Lawrence Logan International Airport,Boston,MA,USA,42.36435,-71.00518
29,Tuesday,WN,1486,N715SW,BNA,AUS,2024-10-02 08:10:00,,,2024-10-02 14:05:00,,,756,2024-10-02 10:35:00,,,0,1,A,,,,,,AUS,Austin-Bergstrom International Airport,Austin,TX,USA,30.19453,-97.66987
29,Tuesday,WN,434,,BWI,SDF,2024-10-02 08:10:00,,,2024-10-02 11:00:00,,,495,2024-10-02 10:00:00,,,0,1,B,,,,,,SDF,Louisville International Airport (Standiford Field),Louisville,KY,USA,38.17439,-85.736
29,Tuesday,AA,330,N3FYAA,JFK,CLT,2024-10-02 08:10:00,,,2024-10-02 13:06:00,,,541,2024-10-02 10:26:00,,,0,1,B,,,,,,CLT,Charlotte Douglas International Airport,Charlotte,NC,USA,35.21401,-80.94313
29,Tuesday,WN,1208,N7827A,ATL,LAX,2024-10-02 08:15:00,,,2024-10-02 03:15:00,,,1947,2024-10-02 10:30:00,,,0,1,A,,,,,,LAX,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
29,Tuesday,WN,187,N440LV,BOS,MCI,2024-10-02 08:15:00,,,2024-10-02 23:00:00,,,1256,2024-10-02 11:05:00,,,0,1,B,,,,,,MCI,Kansas City International Airport,Kansas City,MO,USA,39.29761,-94.71391
29,Tuesday,WN,2684,N788SA,STL,MKE,2024-10-02 08:15:00,,,2024-10-02 07:00:00,,,317,2024-10-02 09:25:00,,,0,1,A,,,,,,MKE,General Mitchell International Airport,Milwaukee,WI,USA,42.94722,-87.89658
29,Tuesday,AA,1213,N4WNAA,DFW,SAT,2024-10-02 08:15:00,,,2024-10-02 06:07:00,,,247,2024-10-02 09:22:00,,,0,1,B,,,,,,SAT,San Antonio International Airport,San Antonio,TX,USA,29.53369,-98.46978
29,Tuesday,WN,826,N7822A,BNA,LAX,2024-10-02 08:20:00,,,,,,1797,2024-10-02 11:05:00,,,0,1,A,,,,,,LAX,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
29,Tuesday,WN,2781,N380SW,BWI,RSW,2024-10-02 08:20:00,,,2024-10-02 17:00:00,,,919,2024-10-02 11:10:00,,,0,1,B,,,,,,RSW,Southwest Florida International Airport,Ft. Myers,FL,USA,26.53617,-81.75517
29,Tuesday,AA,2314,N3GRAA,DCA,DFW,2024-10-02 08:20:00,,,2024-10-02 23:01:00,,,1192,2024-10-02 11:11:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
29,Tuesday,WN,895,N604SW,BNA,MCI,2024-10-02 08:25:00,,,2024-10-02 10:05:00,,,491,2024-10-02 10:10:00,,,0,1,B,,,,,,MCI,Kansas City International Airport,Kansas City,MO,USA,39.29761,-94.71391
29,Tuesday,WN,951,,GRR,STL,2024-10-02 08:25:00,,,2024-10-02 09:00:00,,,382,2024-10-02 08:55:00,,,0,1,B,,,,,,STL,St. Louis International Airport at Lambert Field,St Louis,MO,USA,38.74769,-90.35999
29,Tuesday,WN,7,N523SW,DAL,HOU,2024-10-02 08:30:00,,,2024-10-02 06:05:00,,,239,2024-10-02 09:35:00,,,0,1,A,,,,,,HOU,William P. Hobby Airport,Houston,TX,USA,29.64542,-95.27889
29,Tuesday,WN,933,N202WN,TPA,IND,2024-10-02 08:30:00,,,2024-10-02 14:00:00,,,837,2024-10-02 10:50:00,,,0,1,B,,,,,,IND,Indianapolis International Airport,Indianapolis,IN,USA,39.71733,-86.29438
29,Tuesday,AA,160,N3LSAA,BOS,ORD,2024-10-02 08:30:00,,,2024-10-02 18:06:00,,,867,2024-10-02 10:36:00,,,0,1,B,,,,,,ORD,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
29,Tuesday,AA,1537,N3KBAA,EWR,DFW,2024-10-02 08:30:00,,,2024-10-02 02:54:00,,,1372,2024-10-02 11:44:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
29,Tuesday,AA,2337,N4YEAA,ORD,DFW,2024-10-02 08:30:00,,,2024-10-02 16:00:00,,,802,2024-10-02 11:10:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
29,Tuesday,WN,3022,N429WN,BOS,BWI,2024-10-02 08:35:00,,,2024-10-02 09:05:00,,,369,2024-10-02 10:10:00,,,0,1,B,,,,,,BWI,Baltimore-Washington International Airport,Baltimore,MD,USA,39.1754,-76.6682
29,Tuesday,WN,4002,N385SW,HOU,BNA,2024-10-02 08:35:00,,,2024-10-02 11:00:00,,,670,2024-10-02 10:25:00,,,0,1,A,,,,,,BNA,Nashville International Airport,Nashville,TN,USA,36.12448,-86.67818
29,Tuesday,WN,714,,LBB,DAL,2024-10-02 08:35:00,,,2024-10-02 06:05:00,,,293,2024-10-02 09:40:00,,,0,1,B,,,,,,DAL,Dallas Love Field,Dallas,TX,USA,32.84711,-96.85177
29,Tuesday,AA,354,N3MEAA,FLL,ORD,2024-10-02 08:35:00,,,2024-10-02 20:02:00,,,1182,2024-10-02 10:57:00,,,0,1,B,,,,,,ORD,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
29,Tuesday,WN,314,N462WN,MDW,LIT,2024-10-02 08:40:00,,,2024-10-02 10:05:00,,,544,2024-10-02 10:25:00,,,0,1,B,,,,,,LIT,Bill and Hillary Clinton National Airport (Adams Field),Little Rock,AR,USA,34.7294,-92.22425
29,Tuesday,AA,1455,N482AA,ORD,RDU,2024-10-02 08:41:00,,,2024-10-02 11:04:00,,,646,2024-10-02 11:35:00,,,0,1,B,,,,,,RDU,Raleigh-Durham International Airport,Raleigh,NC,USA,35.87764,-78.78747
29,Tuesday,WN,321,,MDW,DEN,2024-10-02 08:45:00,,,2024-10-02 16:05:00,,,895,2024-10-02 10:30:00,,,0,1,B,,,,,,DEN,Denver International Airport,Denver,CO,USA,39.85841,-104.667
29,Tuesday,AA,1046,N487AA,ORD,MCI,2024-10-02 08:46:00,,,2024-10-02 09:04:00,,,403,2024-10-02 10:20:00,,,0,1,B,,,,,,MCI,Kansas City International Airport,Kansas City,MO,USA,39.29761,-94.71391
29,Tuesday,AA,1081,N3HVAA,ORD,LAX,2024-10-02 08:47:00,,,,,,1744,2024-10-02 11:24:00,,,0,1,B,,,,,,LAX,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
29,Tuesday,AA,1346,N479AA,DFW,TUS,2024-10-02 08:50:00,,,2024-10-02 15:00:00,,,813,2024-10-02 10:20:00,,,0,1,B,,,,,,TUS,Tucson International Airport,Tucson,AZ,USA,32.11608,-110.94103
29,Tuesday,AA,1633,N3EYAA,ORD,PBI,2024-10-02 08:50:00,,,2024-10-02 18:03:00,,,1144,2024-10-02 12:53:00,,,0,1,B,,,,,,PBI,Palm Beach International Airport,West Palm Beach,FL,USA,26.68316,-80.09559
29,Tuesday,AA,153,N4YNAA,MCO,ORD,2024-10-02 08:52:00,,,2024-10-02 18:02:00,,,1005,2024-10-02 10:54:00,,,0,1,B,,,,,,ORD,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
29,Tuesday,AA,92,N3FEAA,LAS,ORD,2024-10-02 08:54:00,,,2024-10-02 22:03:00,,,1514,2024-10-02 14:37:00,,,0,1,B,,,,,,ORD,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
29,Tuesday,WN,2179,N697SW,BWI,BOS,2024-10-02 08:55:00,,,2024-10-02 08:05:00,,,369,2024-10-02 10:20:00,,,0,1,B,,,,,,BOS,Gen. Edward Lawrence Logan International Airport,Boston,MA,USA,42.36435,-71.00518
29,Tuesday,AA,2395,N880AA,DFW,LAS,2024-10-02 08:55:00,,,2024-10-02 18:04:00,,,1055,2024-10-02 09:59:00,,,0,1,B,,,,,,LAS,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
29,Tuesday,AA,1114,N3FDAA,LGA,DFW,2024-10-02 09:00:00,,,,,,1389,2024-10-02 12:20:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
29,Tuesday,AA,1115,N3JXAA,DFW,ONT,2024-10-02 09:00:00,,,2024-10-02 19:07:00,,,1188,2024-10-02 10:17:00,,,0,1,B,,,,,,ONT,Ontario International Airport,Ontario,CA,USA,34.056,-117.60119
29,Tuesday,AA,1525,N3GMAA,DFW,PDX,2024-10-02 09:00:00,,,2024-10-02 02:58:00,,,1616,2024-10-02 11:18:00,,,0,1,B,,,,,,PDX,Portland International Airport,Portland,OR,USA,45.58872,-122.5975
29,Tuesday,AA,1563,N3AMAA,DFW,BOS,2024-10-02 09:00:00,,,2024-10-02 21:05:00,,,1562,2024-10-02 13:35:00,,,0,1,B,,,,,,BOS,Gen. Edward Lawrence Logan International Airport,Boston,MA,USA,42.36435,-71.00518
29,Tuesday,AA,2214,N4YTAA,DFW,ABQ,2024-10-02 09:00:00,,,2024-10-02 11:08:00,,,569,2024-10-02 09:58:00,,,0,1,B,,,,,,ABQ,Albuquerque International Sunport,Albuquerque,NM,USA,35.04022,-106.60919
29,Tuesday,AA,1432,N3CHAA,BNA,LAX,2024-10-02 09:00:00,,,,,,1797,2024-10-02 11:34:00,,,0,1,B,,,,,,LAX,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
29,Tuesday,WN,2890,N250WN,BWI,IND,2024-10-02 09:05:00,,,2024-10-02 11:05:00,,,516,2024-10-02 11:00:00,,,0,1,B,,,,,,IND,Indianapolis International Airport,Indianapolis,IN,USA,39.71733,-86.29438
29,Tuesday,WN,271,N715SW,BNA,DTW,2024-10-02 09:10:00,,,2024-10-02 09:05:00,,,456,2024-10-02 11:45:00,,,0,1,A,,,,,,DTW,Detroit Metropolitan Airport,Detroit,MI,USA,42.21206,-83.34884
29,Tuesday,WN,1591,N275WN,LAS,MDW,2024-10-02 09:10:00,,,2024-10-02 21:00:00,,,1521,2024-10-02 14:40:00,,,0,1,B,,,,,,MDW,Chicago Midway International Airport,Chicago,IL,USA,41.78598,-87.75242
29,Tuesday,AA,1648,N4XCAA,TUS,DFW,2024-10-02 09:15:00,,,2024-10-02 13:03:00,,,813,2024-10-02 12:28:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
29,Tuesday,WN,353,N245WN,MDW,EWR,2024-10-02 09:20:00,,,2024-10-02 12:00:00,,,711,2024-10-02 12:20:00,,,0,1,B,,,,,,EWR,Newark Liberty International Airport,Newark,NJ,USA,40.6925,-74.16866
29,Tuesday,AA,1027,N3JGAA,ORD,MCO,2024-10-02 09:21:00,,,2024-10-02 16:05:00,,,1005,2024-10-02 13:06:00,,,0,1,B,,,,,,MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603
29,Tuesday,AA,110,N3AEAA,LAX,ORD,2024-10-02 09:30:00,,,2024-10-02 02:54:00,,,1744,2024-10-02 15:44:00,,,0,1,B,,,,,,ORD,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
29,Tuesday,WN,2487,N775SW,LAX,PDX,2024-10-02 09:45:00,,,2024-10-02 15:00:00,,,834,2024-10-02 12:15:00,,,0,1,A,,,,,,PDX,Portland International Airport,Portland,OR,USA,45.58872,-122.5975
29,Tuesday,WN,1417,N274WN,BWI,PVD,2024-10-02 09:45:00,,,2024-10-02 07:00:00,,,327,2024-10-02 10:55:00,,,0,1,B,,,,,,PVD,Theodore Francis Green State Airport,Providence,RI,USA,41.724,-71.42822
29,Tuesday,AA,2543,N438AA,ORD,DEN,2024-10-02 09:45:00,,,2024-10-02 16:02:00,,,888,2024-10-02 11:27:00,,,0,1,B,,,,,,DEN,Denver International Airport,Denver,CO,USA,39.85841,-104.667
29,Tuesday,AA,2520,N3GTAA,MIA,LGA,2024-10-02 09:50:00,,,2024-10-02 18:04:00,,,1096,2024-10-02 12:54:00,,,0,1,B,,,,,,LGA,LaGuardia Airport (Marine Air Terminal),New York,NY,USA,40.77724,-73.87261
29,Tuesday,WN,264,N214WN,ATL,JAX,2024-10-02 09:55:00,,,2024-10-02 07:05:00,,,270,2024-10-02 11:10:00,,,0,1,B,,,,,,JAX,Jacksonville International Airport,Jacksonville,FL,USA,30.49406,-81.68786
29,Tuesday,AA,1336,N434AA,ORD,DFW,2024-10-02 09:57:00,,,2024-10-02 15:07:00,,,802,2024-10-02 12:34:00,,,0,1,B,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
29,Tuesday,WN,985,N616SW,ATL,SAT,2024-10-02 10:00:00,,,2024-10-02 17:00:00,,,874,2024-10-02 11:50:00,,,0,1,A,,,,,,SAT,San Antonio International Airport,San Antonio,TX,USA,29.53369,-98.46978
29,Tuesday,AA,1249,N021AA,LAX,ATL,2024-10-02 10:00:00,,,2024-10-02 02:57:00,,,1947,2024-10-02 17:17:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
29,Tuesday,AA,1561,N3DEAA,DFW,AUS,2024-10-02 10:00:00,,,2024-10-02 05:08:00,,,190,2024-10-02 10:58:00,,,0,1,B,,,,,,AUS,Austin-Bergstrom International Airport,Austin,TX,USA,30.19453,-97.66987
29,Tuesday,WN,347,N215WN,MCO,BUF,2024-10-02 10:05:00,,,2024-10-02 15:05:00,,,1011,2024-10-02 12:40:00,,,0,1,A,,,,,,BUF,Buffalo Niagara International Airport,Buffalo,NY,USA,42.94052,-78.73217
29,Tuesday,WN,3191,N210WN,BWI,BDL,2024-10-02 10:10:00,,,2024-10-02 07:00:00,,,283,2024-10-02 11:20:00,,,0,1,B,,,,,,BDL,Bradley International Airport,Windsor Locks,CT,USA,41.93887,-72.68323
29,Tuesday,AA,2542,N425AA,ORD,SLC,2024-10-02 10:11:00,,,2024-10-02 20:07:00,,,1250,2024-10-02 12:38:00,,,0,1,B,,,,,,SLC,Salt Lake City International Airport,Salt Lake City,UT,USA,40.78839,-111.97777
29,Tuesday,AA,1489,N3BNAA,SEA,DFW,2024-10-02 10:15:00,,,2024-10-02 23:00:00,,,1660,2024-10-02 16:05:00,,,0,1,A,,,,,,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
29,Tuesday,AA,122,N3MNAA,DFW,MCO,2024-10-02 10:20:00,,,2024-10-02 15:01:00,,,985,2024-10-02 13:51:00,,,0,1,B,,,,,,MCO,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603
29,Tuesday,AA,141,N860AA,DFW,LAX,2024-10-02 10:30:00,,,2024-10-02 21:00:00,,,1235,2024-10-02 12:00:00,,,0,1,B,,,,,,LAX,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
29,Tuesday,WN,2450,N949WN,DEN,LGA,2024-10-02 10:40:00,,,2024-10-02 22:00:00,,,1620,2024-10-02 16:20:00,,,0,1,A,,,,,,LGA,LaGuardia Airport (Marine Air Terminal),New York,NY,USA,40.77724,-73.87261
29,Tuesday,AA,1149,N3KHAA,DFW,PSP,2024-10-02 10:40:00,,,2024-10-02 18:09:00,,,1126,2024-10-02 11:49:00,,,0,1,B,,,,,,PSP,Palm Springs International Airport,Palm Springs,CA,USA,33.82922,-116.50625
29,Tuesday,AA,1509,N3GAAA,BOS,MIA,2024-10-02 10:40:00,,,2024-10-02 21:03:00,,,1258,2024-10-02 14:13:00,,,0,1,B,,,,,,MIA,Miami International Airport,Miami,FL,USA,25.79325,-80.29056
29,Tuesday,AA,1209,N3CBAA,DFW,SMF,2024-10-02 10:45:00,,,2024-10-02 23:02:00,,,1431,2024-10-02 12:37:00,,,0,1,B,,,,,,SMF,Sacramento International Airport,Sacramento,CA,USA,38.69542,-121.59077
29,Tuesday,AA,1426,N565AA,DFW,PIT,2024-10-02 10:45:00,,,2024-10-02 15:08:00,,,1067,2024-10-02 14:23:00,,,0,1,B,,,,,,PIT,Pittsburgh International Airport,Pittsburgh,PA,USA,40.49147,-80.23287
29,Tuesday,AA,1442,N3LAAA,DFW,ATL,2024-10-02 10:49:00,,,2024-10-02 12:07:00,,,731,2024-10-02 13:56:00,,,0,1,B,,,,,,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
